,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Fast_MA,Slow_MA,Signal,Profit/Loss,Balance,In_Trade,Position,Entry_Price,Trade_Type
13,2021-01-20 00:00:00+05:30,1440.9278934263991,1440.9278934263991,1426.528214278234,1432.2880859375,6673026,0.0,0.0,HDFCBANK.NS,1407.8422119140625,,Hold,0.0,10000.0,0,0.0,0.0,
14,2021-01-21 00:00:00+05:30,1432.288197834022,1434.5441243064993,1409.3927296367244,1415.776611328125,13166527,0.0,0.0,HDFCBANK.NS,1413.4629028320312,,Hold,0.0,10000.0,0,0.0,0.0,
15,2021-01-22 00:00:00+05:30,1409.152554149682,1409.152554149682,1382.513149062634,1385.777099609375,7696182,0.0,0.0,HDFCBANK.NS,1414.6052734375,,Hold,0.0,10000.0,0,0.0,0.0,
16,2021-01-25 00:00:00+05:30,1406.4647616325653,1421.7284463094643,1396.9130204978962,1404.3048095703125,10172359,0.0,0.0,HDFCBANK.NS,1415.6996704101562,,Hold,0.0,10000.0,0,0.0,0.0,
17,2021-01-27 00:00:00+05:30,1409.248563859549,1412.9925037808941,1349.8739117687924,1353.185791015625,11778138,0.0,0.0,HDFCBANK.NS,1408.8454223632812,,Hold,0.0,10000.0,0,0.0,0.0,
18,2021-01-28 00:00:00+05:30,1334.2742977930525,1345.2180774194392,1288.2912987882955,1316.5626220703125,21352223,0.0,0.0,HDFCBANK.NS,1399.3224365234375,,Hold,0.0,10000.0,0,0.0,0.0,
19,2021-01-29 00:00:00+05:30,1335.6661780851753,1352.3698288671665,1309.890776567346,1334.8502197265625,14352251,0.0,0.0,HDFCBANK.NS,1391.810595703125,,Hold,0.0,10000.0,0,0.0,0.0,
20,2021-02-01 00:00:00+05:30,1353.8097422276735,1423.168192059937,1344.929940692055,1417.6483154296875,13185272,0.0,0.0,HDFCBANK.NS,1392.7801635742187,,Hold,0.0,10000.0,0,0.0,0.0,
21,2021-02-02 00:00:00+05:30,1440.9278337669211,1515.3261729520887,1437.4719343514257,1498.0946044921875,21210103,0.0,0.0,HDFCBANK.NS,1400.2151977539063,,Hold,0.0,10000.0,0,0.0,0.0,
22,2021-02-03 00:00:00+05:30,1515.8061550937844,1518.3980503469704,1480.2869481663176,1511.7742919921875,10118627,0.0,0.0,HDFCBANK.NS,1407.0262451171875,,Hold,0.0,10000.0,0,0.0,0.0,
23,2021-02-04 00:00:00+05:30,1503.3264040849763,1524.4459321117129,1481.6788409836188,1515.902099609375,12242342,0.0,0.0,HDFCBANK.NS,1415.387646484375,,Hold,0.0,10000.0,0,0.0,0.0,
24,2021-02-05 00:00:00+05:30,1486.0468294306515,1553.485324112501,1486.0468294306515,1533.6617431640625,13527358,0.0,0.0,HDFCBANK.NS,1427.1761596679687,,Hold,0.0,10000.0,0,0.0,0.0,
25,2021-02-08 00:00:00+05:30,1555.1654224784886,1566.3491972561308,1531.8378942673535,1541.0057373046875,8723790,0.0,0.0,HDFCBANK.NS,1442.6990234375,,Hold,0.0,10000.0,0,0.0,0.0,
26,2021-02-09 00:00:00+05:30,1545.5654937510767,1562.8451079669273,1523.1979462532722,1547.3414306640625,9210683,0.0,0.0,HDFCBANK.NS,1457.002685546875,,Hold,0.0,10000.0,0,0.0,0.0,
27,2021-02-10 00:00:00+05:30,1543.9814504685703,1550.2213109345048,1504.2863615568692,1518.446044921875,9894003,0.0,0.0,HDFCBANK.NS,1473.5287109375,,Hold,0.0,10000.0,0,0.0,0.0,
28,2021-02-11 00:00:00+05:30,1518.6860576035867,1533.8537654826823,1501.5983926352324,1509.4222412109375,6824309,0.0,0.0,HDFCBANK.NS,1492.8146728515626,,Hold,0.0,10000.0,0,0.0,0.0,
29,2021-02-12 00:00:00+05:30,1510.9104257462334,1528.766005259221,1510.0464215213528,1518.63818359375,4955053,0.0,0.0,HDFCBANK.NS,1511.1934692382813,,Hold,0.0,10000.0,0,0.0,0.0,
30,2021-02-15 00:00:00+05:30,1536.061599607387,1559.965088086425,1532.7976492168768,1551.9012451171875,5177622,0.0,0.0,HDFCBANK.NS,1524.6187622070313,,Hold,0.0,10000.0,0,0.0,0.0,
31,2021-02-16 00:00:00+05:30,1556.3173623792811,1575.3249867903812,1544.0776344197582,1561.54931640625,6948679,0.0,0.0,HDFCBANK.NS,1530.9642333984375,,Hold,0.0,10000.0,0,0.0,0.0,
32,2021-02-17 00:00:00+05:30,1555.165263120962,1556.8932713983827,1519.646056494125,1523.0059814453125,6397213,0.0,0.0,HDFCBANK.NS,1532.08740234375,,Hold,0.0,10000.0,0,0.0,0.0,
33,2021-02-18 00:00:00+05:30,1541.6775255675457,1541.6775255675457,1486.0468147448178,1492.0947265625,7360280,0.0,0.0,HDFCBANK.NS,1529.7066650390625,,Hold,0.0,10000.0,0,0.0,0.0,
34,2021-02-19 00:00:00+05:30,1483.1669489805413,1501.59849137547,1471.6472056874884,1477.5030517578125,8569754,0.0,0.0,HDFCBANK.NS,1524.0907958984376,,Hold,0.0,10000.0,0,0.0,0.0,
35,2021-02-22 00:00:00+05:30,1483.2149849997627,1510.9103442137864,1477.8390110838936,1486.046875,14725919,0.0,0.0,HDFCBANK.NS,1518.5949096679688,,Hold,0.0,10000.0,0,0.0,0.0,
36,2021-02-23 00:00:00+05:30,1491.566743976932,1495.3586125583006,1461.7114330694637,1467.9512939453125,9119953,0.0,0.0,HDFCBANK.NS,1510.6558959960937,,Hold,0.0,10000.0,0,0.0,0.0,
37,2021-02-24 00:00:00+05:30,1465.4073496976225,1549.3574323559676,1455.5675689348313,1542.1575927734375,7157166,0.0,0.0,HDFCBANK.NS,1513.02705078125,,Hold,0.0,10000.0,0,0.0,0.0,
38,2021-02-25 00:00:00+05:30,1545.3255239566404,1570.764956405686,1537.8856899385235,1542.109619140625,10054785,0.0,0.0,HDFCBANK.NS,1516.2957885742187,,Hold,0.0,10000.0,0,0.0,0.0,
39,2021-02-26 00:00:00+05:30,1523.5339822174199,1525.3099190717928,1460.1273530496296,1472.9910888671875,13956423,0.0,0.0,HDFCBANK.NS,1511.7310791015625,,Hold,0.0,10000.0,0,0.0,0.0,
40,2021-03-01 00:00:00+05:30,1501.4064873999932,1509.6143510688767,1479.0389397866406,1496.5106201171875,6768009,0.0,0.0,HDFCBANK.NS,1506.1920166015625,,Hold,0.0,10000.0,0,0.0,0.0,
41,2021-03-02 00:00:00+05:30,1512.6383164590522,1523.9661114369192,1488.9268906070308,1505.4384765625,8055019,0.0,0.0,HDFCBANK.NS,1500.5809326171875,,Hold,0.0,10000.0,0,0.0,0.0,
42,2021-03-03 00:00:00+05:30,1520.6062472522929,1532.125991549659,1502.366652114797,1523.3421630859375,5611205,0.0,0.0,HDFCBANK.NS,1500.61455078125,,Hold,0.0,10000.0,0,0.0,0.0,
43,2021-03-04 00:00:00+05:30,1486.5748893949585,1508.1263618226712,1477.5030214269777,1489.934814453125,8145719,0.0,0.0,HDFCBANK.NS,1500.3985595703125,,Hold,0.0,10000.0,0,0.0,0.0,
44,2021-03-05 00:00:00+05:30,1469.727312634038,1483.742977482139,1460.2235005653956,1468.767333984375,8722911,0.0,0.0,HDFCBANK.NS,1499.5249877929687,,Hold,0.0,10000.0,0,0.0,0.0,
45,2021-03-08 00:00:00+05:30,1480.2868948783007,1492.766615781944,1451.967528212341,1458.6873779296875,7558525,0.0,0.0,HDFCBANK.NS,1496.7890380859376,,Hold,0.0,10000.0,0,0.0,0.0,
46,2021-03-09 00:00:00+05:30,1483.16692734375,1503.0384373604204,1476.6870718359376,1499.966552734375,7533348,0.0,0.0,HDFCBANK.NS,1499.9905639648437,,Hold,0.0,10000.0,0,0.0,0.0,
47,2021-03-10 00:00:00+05:30,1509.0863464541821,1511.966282229858,1490.0307948421037,1493.4866943359375,5527508,0.0,0.0,HDFCBANK.NS,1495.1234741210938,,Hold,0.0,10000.0,0,0.0,0.0,
48,2021-03-12 00:00:00+05:30,1535.965763836353,1535.965763836353,1473.6152004845765,1489.8387451171875,7815602,0.0,0.0,HDFCBANK.NS,1489.89638671875,,Hold,0.0,10000.0,0,0.0,0.0,
49,2021-03-15 00:00:00+05:30,1486.430890867255,1486.430890867255,1454.6556225760341,1467.4713134765625,6115193,0.0,0.0,HDFCBANK.NS,1489.3444091796875,1457.4442993164062,Buy,0.0,10000.0,1,6.814443259070709,1467.4713134765625,buy
50,2021-03-16 00:00:00+05:30,1469.631313242624,1478.751110259512,1449.5677363684924,1451.6317138671875,6861183,0.0,0.0,HDFCBANK.NS,1484.8565185546875,1459.11658203125,Buy,-107.93805278448417,9892.061947215516,0,0.0,1467.4713134765625,
51,2021-03-17 00:00:00+05:30,1463.2473098775363,1477.4069935388081,1430.5599932634948,1435.50390625,10532214,0.0,0.0,HDFCBANK.NS,1477.8630615234374,1460.6400659179687,Buy,0.0,9892.061947215516,1,6.891003155161575,1435.50390625,buy
52,2021-03-18 00:00:00+05:30,1451.2475576317606,1461.1353834662598,1421.8722377490528,1431.3280029296875,9032770,0.0,0.0,HDFCBANK.NS,1468.6616455078124,1461.874599609375,Buy,-28.77616295592452,9863.285784259591,1,6.891003155161575,1435.50390625,buy
53,2021-03-19 00:00:00+05:30,1425.5681392816152,1450.7195302858972,1415.0564210881375,1437.56787109375,10617510,0.0,0.0,HDFCBANK.NS,1463.424951171875,1463.3520068359376,Buy,14.222788250423037,9906.284735465939,1,6.891003155161575,1435.50390625,buy
54,2021-03-22 00:00:00+05:30,1435.0721114412681,1435.0721114412681,1401.9528479212013,1410.3526611328125,7007816,0.0,0.0,HDFCBANK.NS,1457.5834838867188,1464.367666015625,Sell,-281.25536224326606,9718.744637756734,0,0.0,1435.50390625,
55,2021-03-23 00:00:00+05:30,1411.168440265862,1447.1195893701122,1410.3044361511725,1440.11181640625,9880714,0.0,0.0,HDFCBANK.NS,1455.725927734375,1465.6828344726562,Sell,0.0,9718.744637756734,1,6.748604189645169,1440.11181640625,sell
56,2021-03-24 00:00:00+05:30,1431.2320500781527,1446.1596462869566,1412.128453410135,1419.6163330078125,8184450,0.0,0.0,HDFCBANK.NS,1447.6909057617188,1466.2079443359376,Sell,138.31590513149968,9857.060542888234,1,6.748604189645169,1440.11181640625,sell
57,2021-03-25 00:00:00+05:30,1430.5599457618725,1435.6959245994285,1392.2088507046728,1404.7845458984375,11982178,0.0,0.0,HDFCBANK.NS,1438.8206909179687,1465.8690698242187,Sell,238.4097657577513,9957.154403514485,1,6.748604189645169,1440.11181640625,sell
58,2021-03-26 00:00:00+05:30,1434.2081064245506,1439.0079996856769,1415.0085333800453,1431.6162109375,6010629,0.0,0.0,HDFCBANK.NS,1432.9984375,1466.2655444335937,Sell,-223.92188358328713,9776.078116416713,0,0.0,1440.11181640625,
59,2021-03-30 00:00:00+05:30,1446.3518731357906,1500.014703726497,1441.4560054013202,1491.518798828125,12803822,0.0,0.0,HDFCBANK.NS,1435.4031860351563,1467.8965478515624,Sell,0.0,9776.078116416713,1,6.5544451227149825,1491.518798828125,sell
60,2021-03-31 00:00:00+05:30,1486.0468841852564,1486.0468841852564,1428.4481677439676,1433.8720703125,15387253,0.0,0.0,HDFCBANK.NS,1433.6272216796874,1468.4149365234375,Sell,377.842318559713,10153.920434976426,1,6.5544451227149825,1491.518798828125,sell
61,2021-04-01 00:00:00+05:30,1439.3917984390773,1439.3917984390773,1406.3685143244493,1427.248046875,17881881,0.0,0.0,HDFCBANK.NS,1432.8016357421875,1468.4850122070313,Sell,421.25911667238506,10197.337233089098,1,6.5544451227149825,1491.518798828125,sell
62,2021-04-05 00:00:00+05:30,1420.7683339364148,1425.5682269564702,1373.7293823398713,1391.5849609375,8003293,0.0,0.0,HDFCBANK.NS,1428.8273315429688,1467.4434350585936,Sell,655.0108563563972,10431.08897277311,1,6.5544451227149825,1491.518798828125,sell
63,2021-04-06 00:00:00+05:30,1401.568707554027,1404.1126741930711,1375.3133171885363,1382.609130859375,7537867,0.0,0.0,HDFCBANK.NS,1423.3314575195313,1466.4498559570313,Sell,713.8424420342817,10489.920558450995,1,6.5544451227149825,1491.518798828125,sell
64,2021-04-07 00:00:00+05:30,1381.697268542753,1398.4008027091309,1364.657648112946,1389.281005859375,12544090,0.0,0.0,HDFCBANK.NS,1421.2242919921875,1465.9199438476562,Sell,670.1120034811665,10446.19011989788,1,6.5544451227149825,1491.518798828125,sell
65,2021-04-08 00:00:00+05:30,1394.8489184833088,1402.432772929246,1373.249399786905,1375.4573974609375,8806796,0.0,0.0,HDFCBANK.NS,1414.7588500976562,1465.7135498046875,Sell,760.7180861266279,10536.79620254334,1,6.5544451227149825,1491.518798828125,sell
66,2021-04-09 00:00:00+05:30,1368.9295185291014,1375.45742004962,1358.4657280851336,1364.849609375,14078908,0.0,0.0,HDFCBANK.NS,1409.282177734375,1464.9244458007813,Sell,830.2462510092955,10606.324367426008,1,6.5544451227149825,1491.518798828125,sell
67,2021-04-12 00:00:00+05:30,1337.2502664107124,1343.0101383406939,1298.8511202108355,1312.3388671875,11274564,0.0,0.0,HDFCBANK.NS,1400.0376098632812,1464.1075073242187,Sell,1174.425029030299,10950.503145447012,1,6.5544451227149825,1491.518798828125,sell
68,2021-04-13 00:00:00+05:30,1313.2507455106568,1350.1618763888098,1306.5308952046812,1344.3060302734375,9300341,0.0,0.0,HDFCBANK.NS,1391.306591796875,1464.6623754882812,Sell,740.9761292713538,10740.976129271354,0,0.0,1491.518798828125,
69,2021-04-15 00:00:00+05:30,1348.769917302718,1379.2011916945971,1335.3302170591323,1372.8653564453125,17222492,0.0,0.0,HDFCBANK.NS,1379.4412475585937,1465.4226782226563,Sell,0.0,10740.976129271354,1,7.823765148450096,1372.8653564453125,sell
70,2021-04-16 00:00:00+05:30,1377.5211832690613,1387.1690146392946,1366.5294756671528,1371.473388671875,7803263,0.0,0.0,HDFCBANK.NS,1373.2013793945312,1464.4991796875,Sell,10.890428953585797,10751.86655822494,1,7.823765148450096,1372.8653564453125,sell
71,2021-04-19 00:00:00+05:30,1334.3701153834088,1360.961472967099,1317.3785428024767,1355.8736572265625,12034621,0.0,0.0,HDFCBANK.NS,1366.0639404296876,1461.6547607421876,Sell,132.93906416060236,10873.915193431956,1,7.823765148450096,1372.8653564453125,sell
72,2021-04-20 00:00:00+05:30,1367.9694905814868,1369.3134840442985,1328.5623225928866,1335.7142333984375,11593135,0.0,0.0,HDFCBANK.NS,1360.4768676757812,1458.1335595703124,Sell,290.66166171992154,11031.637790991275,1,7.823765148450096,1372.8653564453125,sell
73,2021-04-22 00:00:00+05:30,1324.7703705102151,1369.6974125579916,1316.1786095464377,1365.5694580078125,19242656,0.0,0.0,HDFCBANK.NS,1358.772900390625,1455.1269067382811,Sell,798.0575251932969,10798.057525193297,0,0.0,1372.8653564453125,
74,2021-04-23 00:00:00+05:30,1352.6097978914806,1377.185225714988,1344.161939646736,1357.5537109375,11356764,0.0,0.0,HDFCBANK.NS,1355.6001708984375,1451.60474609375,Sell,0.0,10798.057525193297,1,7.954055473603597,1357.5537109375,sell
75,2021-04-26 00:00:00+05:30,1356.449780685328,1371.8094384991748,1346.6099998983327,1348.5780029296875,15085476,0.0,0.0,HDFCBANK.NS,1352.9122314453125,1447.75619140625,Sell,71.39327940900876,10869.450804602306,1,7.954055473603597,1357.5537109375,sell
76,2021-04-27 00:00:00+05:30,1350.929934612157,1384.2891921909616,1348.5780338294787,1381.1212158203125,10296453,0.0,0.0,HDFCBANK.NS,1354.5393920898437,1444.431787109375,Sell,610.6002839809826,10610.600283980983,0,0.0,1357.5537109375,
77,2021-04-28 00:00:00+05:30,1378.769351632087,1419.8084393830159,1373.7294636626746,1417.696533203125,12051970,0.0,0.0,HDFCBANK.NS,1365.0751586914062,1442.416796875,Sell,0.0,10610.600283980983,1,7.484394604540318,1417.696533203125,sell
78,2021-04-29 00:00:00+05:30,1426.7201413257214,1443.4718381230516,1402.5287276004085,1413.5684814453125,12039276,0.0,0.0,HDFCBANK.NS,1372.0014038085938,1440.4997216796876,Sell,30.89596830343544,10641.496252284418,1,7.484394604540318,1417.696533203125,sell
79,2021-04-30 00:00:00+05:30,1387.1690855712602,1395.6169441774143,1351.1698878488226,1355.77783203125,17616451,0.0,0.0,HDFCBANK.NS,1370.2926513671875,1437.2425146484375,Sell,463.4239929709256,11074.024276951908,1,7.484394604540318,1417.696533203125,sell
80,2021-05-03 00:00:00+05:30,1337.250180846512,1364.993585637735,1322.1785638013782,1357.8416748046875,11236850,0.0,0.0,HDFCBANK.NS,1368.9294799804688,1433.3613232421876,Sell,447.97737925279034,11058.577663233773,1,7.484394604540318,1417.696533203125,sell
81,2021-05-04 00:00:00+05:30,1353.521769034849,1366.0495365354998,1327.9384333037206,1332.7862548828125,10743164,0.0,0.0,HDFCBANK.NS,1366.6207397460937,1428.7860620117187,Sell,635.502028930563,11246.102312911546,1,7.484394604540318,1417.696533203125,sell
82,2021-05-05 00:00:00+05:30,1344.9300000809392,1353.1857924902833,1326.4023664821011,1346.4659423828125,7210806,0.0,0.0,HDFCBANK.NS,1367.6959106445313,1425.2552612304687,Sell,1143.718133594748,11143.718133594748,0,0.0,1417.696533203125,
83,2021-05-06 00:00:00+05:30,1351.2659164891622,1354.3379184623343,1339.170209006086,1344.8341064453125,5738522,0.0,0.0,HDFCBANK.NS,1365.6223754882812,1422.310048828125,Sell,0.0,11143.718133594748,1,8.286314334375417,1344.8341064453125,sell
84,2021-05-07 00:00:00+05:30,1356.4016304269321,1367.9213729002047,1353.8097352443979,1358.129638671875,6024167,0.0,0.0,HDFCBANK.NS,1365.6799682617188,1419.9225805664062,Sell,-110.1709592721163,11033.547174322632,1,8.286314334375417,1344.8341064453125,sell
85,2021-05-10 00:00:00+05:30,1369.889505409103,1372.7694412999422,1356.257855733088,1363.025634765625,5530025,0.0,0.0,HDFCBANK.NS,1367.1247314453126,1417.4621557617188,Sell,992.977411709946,10992.977411709946,0,0.0,1344.8341064453125,
86,2021-05-11 00:00:00+05:30,1340.1300448204288,1367.2013928346828,1339.2181120793527,1347.3779296875,7259517,0.0,0.0,HDFCBANK.NS,1363.7504028320313,1415.0506884765625,Sell,0.0,10992.977411709948,1,8.15879284460268,1347.3779296875,sell
87,2021-05-12 00:00:00+05:30,1343.7301069656924,1352.2258945282824,1333.2663163089057,1343.4901123046875,6887463,0.0,0.0,HDFCBANK.NS,1356.3297607421875,1411.0773388671876,Sell,31.719896644013716,11024.697308353961,1,8.15879284460268,1347.3779296875,sell
88,2021-05-14 00:00:00+05:30,1338.5461530604048,1342.9141026152247,1327.0264097262573,1331.3463134765625,5302071,0.0,0.0,HDFCBANK.NS,1348.1075439453125,1406.8620727539062,Sell,130.7986356292131,11123.77604733916,1,8.15879284460268,1347.3779296875,sell
89,2021-05-17 00:00:00+05:30,1339.3141209328678,1384.8650570544203,1326.0184412194176,1382.609130859375,7560346,0.0,0.0,HDFCBANK.NS,1350.790673828125,1405.05443359375,Sell,705.533339682097,10705.533339682097,0,0.0,1347.3779296875,
90,2021-05-18 00:00:00+05:30,1400.5607217664644,1423.4082591600682,1396.768853197032,1417.600341796875,11082640,0.0,0.0,HDFCBANK.NS,1356.7665405273438,1403.4762280273437,Sell,0.0,10705.533339682097,1,7.551869891701868,1417.600341796875,sell
91,2021-05-19 00:00:00+05:30,1411.3604410356272,1419.6642790695416,1394.4169130915166,1399.8406982421875,5065458,0.0,0.0,HDFCBANK.NS,1363.4719848632812,1401.3642724609374,Sell,134.1185174480015,10839.651857130099,1,7.551869891701868,1417.600341796875,sell
92,2021-05-20 00:00:00+05:30,1399.9847806030314,1407.2326659728913,1371.329442569447,1375.4573974609375,5342092,0.0,0.0,HDFCBANK.NS,1366.3711303710938,1398.4065771484375,Sell,318.2580324782339,11023.79137216033,1,7.551869891701868,1417.600341796875,sell
93,2021-05-21 00:00:00+05:30,1385.2490927272902,1441.7918545992204,1385.2490927272902,1437.3759765625,9670823,0.0,0.0,HDFCBANK.NS,1375.6253173828125,1397.355400390625,Sell,556.1903189062814,10556.190318906281,0,0.0,1417.600341796875,
94,2021-05-24 00:00:00+05:30,1443.0878435160325,1459.599428711577,1438.5279451247463,1449.5196533203125,11073051,0.0,0.0,HDFCBANK.NS,1384.7643188476563,1396.9704467773438,Sell,0.0,10556.190318906281,1,7.282543768707075,1449.5196533203125,sell
95,2021-05-25 00:00:00+05:30,1450.0476245501857,1453.167554890992,1411.6484818941067,1419.76025390625,9618487,0.0,0.0,HDFCBANK.NS,1390.4377807617188,1396.191904296875,Sell,216.72412876334602,10772.914447669627,1,7.282543768707075,1449.5196533203125,sell
96,2021-05-26 00:00:00+05:30,1420.7682912900618,1427.4881413164337,1411.168505538102,1417.9364013671875,6141995,0.0,0.0,HDFCBANK.NS,1397.4936279296876,1394.5513012695312,Buy,786.1967336130165,10786.196733613016,0,0.0,1449.5196533203125,
97,2021-05-27 00:00:00+05:30,1414.144534889807,1429.4082189590551,1403.920738765176,1423.3123779296875,10219748,0.0,0.0,HDFCBANK.NS,1405.4758544921874,1393.1478149414063,Buy,0.0,10786.196733613016,1,7.578235741406488,1423.3123779296875,buy
98,2021-05-28 00:00:00+05:30,1431.2321239882651,1452.4476276974297,1419.5683605139286,1443.27978515625,8875010,0.0,0.0,HDFCBANK.NS,1416.6692016601562,1392.2166357421875,Buy,151.31771910755378,10937.51445272057,1,7.578235741406488,1423.3123779296875,buy
99,2021-05-31 00:00:00+05:30,1439.9678349935652,1458.6874168484817,1427.9681030352856,1455.1834716796875,7830527,0.0,0.0,HDFCBANK.NS,1423.9266357421875,1391.97087890625,Buy,241.52666177396713,11027.723395386984,1,7.578235741406488,1423.3123779296875,buy
100,2021-06-01 00:00:00+05:30,1459.4554945676678,1465.887304234888,1446.9277271172461,1451.1995849609375,5515081,0.0,0.0,HDFCBANK.NS,1427.2865600585938,1391.962236328125,Buy,211.33582905222102,10997.532562665237,1,7.578235741406488,1423.3123779296875,buy
101,2021-06-02 00:00:00+05:30,1449.5677331153381,1449.759681967622,1433.2480963849007,1443.807861328125,5312008,0.0,0.0,HDFCBANK.NS,1431.6832763671875,1392.1283154296875,Buy,155.31960482744216,10941.516338440459,1,7.578235741406488,1423.3123779296875,buy
102,2021-06-03 00:00:00+05:30,1447.6477779278127,1463.9193688760554,1428.2082106181058,1459.695556640625,5143630,0.0,0.0,HDFCBANK.NS,1440.1070922851563,1392.6956665039063,Buy,275.72030529320546,11061.917038906222,1,7.578235741406488,1423.3123779296875,buy
103,2021-06-04 00:00:00+05:30,1455.3274848236574,1459.7914085274083,1439.1997982761973,1440.8797607421875,4712238,0.0,0.0,HDFCBANK.NS,1440.457470703125,1392.761904296875,Buy,919.3265019256742,10919.326501925674,0,0.0,1423.3123779296875,
104,2021-06-07 00:00:00+05:30,1449.567658581738,1453.4075729091069,1436.127958435947,1439.8238525390625,4045834,0.0,0.0,HDFCBANK.NS,1439.487890625,1393.351328125,Buy,0.0,10919.326501925674,1,7.583793311015058,1439.8238525390625,buy
105,2021-06-08 00:00:00+05:30,1436.655999975514,1441.2158982597227,1422.2082753800144,1423.6962890625,4936270,0.0,0.0,HDFCBANK.NS,1439.881494140625,1393.023017578125,Buy,797.0183939091476,10797.018393909148,0,0.0,1439.8238525390625,
106,2021-06-09 00:00:00+05:30,1424.5122960755652,1441.8878856413223,1413.136572878156,1421.056396484375,5111721,0.0,0.0,HDFCBANK.NS,1440.1934936523437,1393.0518188476562,Buy,0.0,10797.018393909148,1,7.59788170309106,1421.056396484375,buy
107,2021-06-10 00:00:00+05:30,1422.7841522601984,1429.4080275373406,1414.6723805762651,1421.7762451171875,5741770,0.0,0.0,HDFCBANK.NS,1440.0398803710937,1393.3916528320312,Buy,5.469324756240894,10802.487718665388,1,7.59788170309106,1421.056396484375,buy
108,2021-06-11 00:00:00+05:30,1431.3279371139336,1436.6558646391125,1421.7761979555003,1426.864013671875,3602987,0.0,0.0,HDFCBANK.NS,1438.3983032226563,1393.2966088867188,Buy,44.12558836746393,10841.143982276611,1,7.59788170309106,1421.056396484375,buy
109,2021-06-14 00:00:00+05:30,1419.0883069764202,1426.5281408198616,1404.0166904514017,1420.240234375,4440982,0.0,0.0,HDFCBANK.NS,1434.9039794921875,1391.8710375976561,Buy,-6.201103157576654,10790.81729075157,1,7.59788170309106,1421.056396484375,buy
110,2021-06-15 00:00:00+05:30,1426.5281233945122,1436.1279088816893,1415.7764105228264,1430.6080322265625,3784801,0.0,0.0,HDFCBANK.NS,1432.84482421875,1391.8057568359375,Buy,72.57219844015708,10869.590592349305,1,7.59788170309106,1421.056396484375,buy
111,2021-06-16 00:00:00+05:30,1428.4481547739106,1434.2080263657408,1418.944343210413,1425.1842041015625,3851049,0.0,0.0,HDFCBANK.NS,1430.9824584960938,1391.7644799804686,Buy,31.362593968509827,10828.380987877657,1,7.59788170309106,1421.056396484375,buy
